Date,Open,High,Low,Close,Volume,Market Cap
2016-06-02,1.33,1.39,1.15,1.21,"83,734",-
2016-06-03,1.29,1.66,0.727579,1.09,"57,721",-
2016-06-04,1.09,1.29,0.5758979999999999,0.586993,"4,912",-
2016-06-05,0.587588,1.11,0.580745,0.713006,"41,700",-
2016-06-06,0.712541,1.17,0.712541,0.768672,"95,573",-
2016-06-07,0.768551,1.08,0.768537,0.836066,"45,932",-
2016-06-08,0.836892,1.02,0.8316620000000001,1.02,"56,105",-
2016-06-09,1.02,1.64,1.01,1.41,"27,163",-
2016-06-10,1.41,1.61,1.22,1.56,"63,162",-
2016-06-11,1.56,1.6,1.1,1.37,"34,845",-
2016-06-12,1.37,1.68,1.12,1.22,"40,759",-
2016-06-13,1.22,1.65,1.07,1.32,"79,492",-
2016-06-14,1.32,1.32,0.801999,0.911588,"51,762",-
2016-06-15,0.911755,1.1,0.8243799999999999,0.953506,"41,509",-
2016-06-16,0.956326,1.18,0.927815,0.928007,"43,879",-
2016-06-17,0.9306450000000001,1.0,0.78759,0.899224,"42,058",-
2016-06-18,0.898507,1.1,0.309397,0.6654800000000001,"173,575",-
2016-06-19,0.6658850000000001,0.745494,0.456124,0.6037600000000001,"112,349",-
2016-06-20,0.604243,0.604243,0.22705,0.28973699999999997,"1,771,960",-
2016-06-21,0.289209,0.292218,0.217718,0.230596,"626,728","28,920,900"
2016-06-22,0.23025199999999998,0.234911,0.176512,0.188528,"878,411","23,025,200"
2016-06-23,0.191379,0.205271,0.172964,0.199471,"530,030","19,137,900"
2016-06-24,0.199983,0.21899699999999997,0.180431,0.195036,"715,427","19,998,300"
2016-06-25,0.193498,0.24379099999999998,0.189895,0.201881,"412,951","19,349,800"
2016-06-26,0.204783,0.20515300000000003,0.150026,0.16597699999999999,"328,673","20,478,300"
2016-06-27,0.170007,0.178653,0.157636,0.17518699999999998,"169,379","17,000,700"
2016-06-28,0.1741,0.17846199999999998,0.142232,0.14564100000000002,"228,770","17,410,000"
2016-06-29,0.146568,0.16607,0.139438,0.14513900000000002,"234,893","14,656,800"
2016-06-30,0.143232,0.159229,0.135652,0.139444,"311,148","14,323,200"
2016-07-01,0.139274,0.151516,0.130633,0.14488800000000002,"233,053","13,927,400"
2016-07-02,0.144975,0.201825,0.138431,0.180402,"261,410","14,497,500"
2016-07-03,0.180746,0.208869,0.16125699999999998,0.19279300000000002,"334,447","18,074,600"
2016-07-04,0.192834,0.22048299999999998,0.18933599999999998,0.22048,"301,807","19,283,400"
2016-07-05,0.225309,0.226514,0.20257999999999998,0.220016,"225,635","22,530,900"
2016-07-06,0.21995,0.23917600000000003,0.20964000000000002,0.228037,"218,669","21,995,000"
2016-07-07,0.228292,0.235936,0.215656,0.22990100000000002,"268,443","22,829,200"
2016-07-08,0.23318699999999998,0.23579099999999997,0.175018,0.19372799999999998,"203,189","23,318,700"
2016-07-09,0.193691,0.22898000000000002,0.190734,0.221057,"106,202","19,369,100"
2016-07-10,0.224557,0.224557,0.203794,0.218331,"88,774","22,455,700"
2016-07-11,0.218048,0.219266,0.20775100000000002,0.21669699999999997,"88,437","21,804,800"
2016-07-12,0.21689699999999998,0.216977,0.19703199999999998,0.199753,"136,972","21,689,700"
2016-07-13,0.199736,0.211846,0.193641,0.193641,"103,542","19,973,600"
2016-07-14,0.193206,0.20317000000000002,0.181674,0.19630899999999998,"154,375","19,320,600"
2016-07-15,0.196625,0.21044699999999997,0.188917,0.204921,"115,159","19,662,500"
2016-07-16,0.20508200000000001,0.208358,0.19154200000000002,0.19354200000000002,"36,851","20,508,200"
2016-07-17,0.193859,0.200658,0.18995399999999998,0.19703099999999998,"60,718","19,385,900"
