Date,Open,High,Low,Close,Volume,Market Cap
2015-10-06,0.210281,0.274959,0.162177,0.18821400000000002,"29,947",-
2015-10-07,0.190289,0.192327,0.132923,0.15307,"20,557","1,666,300"
2015-10-08,0.153137,0.154606,0.13084400000000002,0.13084400000000002,"11,049","1,340,970"
2015-10-09,0.130949,0.13686199999999998,0.101715,0.126844,"16,868","1,146,680"
2015-10-10,0.126745,0.127397,0.11238,0.127369,"4,546","1,109,870"
2015-10-11,0.12726600000000002,0.128138,0.12218599999999999,0.12353199999999999,"1,989","1,114,430"
2015-10-12,0.123445,0.132991,0.114275,0.12511,"8,223","1,080,970"
2015-10-13,0.125054,0.132227,0.11341,0.12581199999999998,"5,305","1,095,060"
2015-10-14,0.125804,0.125915,0.10583499999999998,0.10583499999999998,"3,804","1,101,630"
2015-10-15,0.10588499999999999,0.119577,0.0998,0.11239400000000001,"3,592","927,202"
2015-10-16,0.112384,0.124703,0.109109,0.110437,"1,660","984,111"
2015-10-17,0.110385,0.193477,0.109555,0.17183199999999998,"31,107","966,607"
2015-10-18,0.172002,0.17521199999999998,0.14041700000000001,0.149137,"10,207","1,506,170"
2015-10-19,0.14926099999999998,0.149596,0.12066500000000001,0.14285899999999999,"3,507","1,307,030"
2015-10-20,0.142932,0.14324800000000001,0.120032,0.132037,"2,645","1,251,610"
2015-10-21,0.13196,0.13538499999999998,0.121419,0.12929100000000002,"3,701","1,155,530"
2015-10-22,0.1294,0.13661800000000002,0.111978,0.117835,"4,294","1,133,110"
2015-10-23,0.117675,0.13931400000000002,0.117675,0.124429,"5,728","1,030,440"
2015-10-24,0.130358,0.14053,0.09750700000000001,0.139129,"33,653","1,141,500"
2015-10-25,0.139025,0.151146,0.135691,0.136166,859,"1,217,400"
2015-10-26,0.136141,0.171171,0.135692,0.146076,"8,529","1,192,140"
2015-10-27,0.146016,0.151706,0.11490399999999999,0.130548,"19,798","1,278,620"
2015-10-28,0.130548,0.143586,0.11827,0.11922100000000001,"5,977","1,143,170"
2015-10-29,0.11910599999999999,0.129244,0.11064500000000001,0.126992,"2,471","1,042,970"
2015-10-30,0.127028,0.132959,0.110153,0.12173900000000001,"2,779","1,112,340"
2015-10-31,0.121924,0.131237,0.112495,0.11938299999999999,817,"1,067,650"
2015-11-01,0.119702,0.13894,0.11046800000000001,0.132714,"1,786","1,048,190"
2015-11-02,0.132922,0.14457799999999998,0.12579100000000001,0.126416,"1,758","1,163,960"
2015-11-03,0.126656,0.156959,0.07488600000000001,0.11290399999999999,"7,415","1,109,090"
2015-11-04,0.112973,0.136353,0.084377,0.101837,"3,628","989,269"
2015-11-05,0.10304400000000001,0.13873,0.095114,0.096604,"2,063","902,324"
2015-11-06,0.097027,0.144023,0.091645,0.11982999999999999,"5,009","849,637"
2015-11-07,0.123509,0.167714,0.10866600000000001,0.141707,"5,416","1,081,530"
2015-11-08,0.140899,0.155778,0.117753,0.121003,"5,562","1,233,810"
2015-11-09,0.11978399999999999,0.137371,0.11896500000000002,0.129097,810,"1,048,910"
2015-11-10,0.129005,0.151565,0.12673399999999999,0.130878,"2,671","1,129,660"
2015-11-11,0.132044,0.133338,0.093311,0.112046,"3,783","1,156,270"
2015-11-12,0.113125,0.136783,0.100744,0.119848,"2,408","990,600"
2015-11-13,0.11997000000000001,0.13530899999999998,0.117697,0.134674,"1,721","1,050,540"
2015-11-14,0.134623,0.135245,0.106252,0.11296199999999999,"1,387","1,178,850"
2015-11-15,0.11301099999999999,0.124901,0.103025,0.124628,"1,779","989,602"
2015-11-16,0.12445999999999999,0.124575,0.10356800000000001,0.107471,"1,337","1,089,860"
2015-11-17,0.107471,0.11503599999999999,0.107342,0.113416,110,"941,090"
2015-11-18,0.113246,0.113544,0.10356900000000001,0.103726,"2,465","991,659"
2015-11-19,0.103754,0.111773,0.10246400000000001,0.10271,232,"908,541"
2015-11-20,0.102823,0.112757,0.09943300000000001,0.103095,"1,023","900,388"
2015-11-21,0.103073,0.12278299999999999,0.103073,0.10699000000000002,945,"902,578"
