Date,Open,High,Low,Close,Volume,Market Cap
2013-04-28,0.38695799999999997,0.404659,0.376287,0.386525,-,"7,255,800"
2013-04-29,0.3872,0.42476499999999995,0.37790799999999997,0.40886100000000003,-,"7,262,850"
2013-04-30,0.407066,0.43654,0.36314,0.3753,-,"7,641,700"
2013-05-01,0.37669,0.38469699999999996,0.30336199999999997,0.322892,-,"7,078,790"
2013-05-02,0.321209,0.33114499999999997,0.27376999999999996,0.278807,-,"6,038,980"
2013-05-03,0.2805,0.284377,0.208033,0.262947,-,"5,276,160"
2013-05-04,0.263889,0.30915,0.245784,0.298125,-,"4,965,110"
2013-05-05,0.296927,0.314766,0.2795,0.303684,-,"5,588,900"
2013-05-06,0.30386799999999997,0.32226,0.21935,0.24706,-,"5,721,910"
2013-05-07,0.24695,0.27588,0.21115,0.24641500000000002,-,"4,652,520"
2013-05-08,0.236736,0.299178,0.236736,0.291864,-,"4,461,590"
2013-05-09,0.29092399999999996,0.29092399999999996,0.26937,0.279422,-,"5,486,070"
2013-05-10,0.279742,0.294757,0.271512,0.276592,-,"5,278,880"
2013-05-11,0.27777199999999996,0.28084000000000003,0.22237800000000002,0.256992,-,"5,243,830"
2013-05-12,0.257877,0.258234,0.231704,0.24265,-,"4,870,830"
2013-05-13,0.24226999999999999,0.262193,0.22381399999999999,0.243038,-,"4,578,370"
2013-05-14,0.24657800000000002,0.24657800000000002,0.21549400000000002,0.21854,-,"4,662,810"
2013-05-15,0.218344,0.2262,0.20007,0.22501300000000002,-,"4,130,600"
2013-05-16,0.22501300000000002,0.227496,0.20355,0.214956,-,"4,258,650"
2013-05-17,0.21395999999999998,0.22856700000000002,0.189551,0.21404600000000001,-,"4,051,610"
2013-05-18,0.21489,0.22018800000000002,0.166872,0.179072,-,"4,071,670"
2013-05-19,0.17865599999999998,0.22436,0.176176,0.20738299999999998,-,"3,387,530"
2013-05-20,0.20825,0.23443200000000003,0.204931,0.2196,-,"3,950,860"
2013-05-21,0.220856,0.231808,0.21907800000000002,0.22732800000000003,-,"4,193,230"
2013-05-22,0.22366,0.230142,0.20935,0.20937199999999997,-,"4,249,980"
2013-05-23,0.209222,0.221521,0.209222,0.21665700000000002,-,"3,977,880"
2013-05-24,0.215973,0.22359099999999998,0.201982,0.215784,-,"4,109,010"
2013-05-25,0.220946,0.22501300000000002,0.205132,0.211168,-,"4,205,720"
2013-05-26,0.21117800000000003,0.21384,0.18115499999999998,0.18954200000000002,-,"4,021,890"
2013-05-27,0.18957000000000002,0.20385,0.177096,0.18294000000000002,-,"3,613,040"
2013-05-28,0.182976,0.190071,0.174584,0.18963,-,"3,490,100"
2013-05-29,0.18963,0.1906,0.176076,0.183897,-,"3,618,830"
2013-05-30,0.183828,0.183828,0.15861199999999998,0.166151,-,"3,510,080"
2013-05-31,0.166151,0.16822,0.156219,0.16125,-,"3,174,180"
2013-06-01,0.161019,0.16512000000000002,0.157727,0.160332,-,"3,077,140"
2013-06-02,0.160332,0.16161199999999998,0.13806,0.151642,-,"3,064,830"
2013-06-03,0.1519,0.1536,0.13455999999999999,0.141778,-,"2,904,710"
2013-06-04,0.14247,0.149799,0.13147899999999998,0.134776,-,"2,725,800"
2013-06-05,0.138396,0.14823,0.132063,0.138681,-,"2,649,630"
2013-06-06,0.138966,0.14084100000000002,0.1272,0.1298,-,"2,662,580"
2013-06-07,0.130867,0.132719,0.115521,0.11819,-,"2,510,850"
2013-06-08,0.11765999999999999,0.12920399999999999,0.108777,0.11913,-,"2,258,280"
2013-06-09,0.117603,0.126301,0.100005,0.118,-,"2,258,680"
2013-06-10,0.120525,0.1265,0.110202,0.119112,-,"2,316,300"
2013-06-11,0.119112,0.122123,0.110853,0.118701,-,"2,290,780"
2013-06-12,0.11880999999999999,0.12396099999999999,0.114205,0.11896500000000002,-,"2,286,620"
2013-06-13,0.119654,0.12604,0.11560899999999999,0.1196,-,"2,304,200"
